album_id,yupoo_h1,yupoo_brand,price,batch
215882918,"350Y【OWF BATCH】SWOOSH x  Nike Air Max 1 ""Big Head Mode""IB9898-001 黑灰色 10",Nike/耐克,350,OWF BATCH
209123144,¥360【OWF Batch】 OFF-WHITE x NK Air MAX 90 The Ten OW 联名黑灰 9,Nike/耐克,360,OWF Batch
217557433,420Y【GX BATCH】Nike Kobe VI Protro 6  绿色IQ5774-300 10,Nike/耐克,420,GX BATCH
216544614,420Y【GX BATCH】Nike Zoom Kobe 6 Protro 红绿 10,Nike/耐克,420,GX BATCH
212223870,420Y【GX BATCH】Caitlin Clark × Nike Zoom Kobe 6 Protro PE IO3672-400 蓝色 9,Nike/耐克,420,GX BATCH
207628936,¥350【GX Batch】Kobe 8 System湖人白紫金 HF9550-100 【40-50.5】 9,Nike/耐克,350,GX Batch
207628870,¥350【GX Batch】Kobe 8 白红 HF9550–600 10,Nike/耐克,350,GX Batch
207628444,¥350【GX Batch】 Kobe 8 protro Eybl Promo 紫色 HJ7265-500  40-50.5 9,Nike/耐克,350,GX Batch
207628829,¥350【GX Batch】Kobe 8 午夜蓝 HF9550-400 40-48.5 9,Nike/耐克,350,GX Batch
207628638,"¥350【GX Batch】 Protro ""Halo"" 科比8代白色 FJ9364-100 【40-50.5】 18",Nike/耐克,350,GX Batch
207628901,¥350【GX Batch】Kobe 8 Protro 黑紫黄 HF9550-001 9,Nike/耐克,350,GX Batch
207628389,"¥380【GX Batch】 Kobe 8 ""SYSTEM"" 科比8代 威尼斯海滩 FQ3548-001 40-50.5 19",Nike/耐克,380,GX Batch
207628686,¥400【GX Batch】Kobe 4 Protro 科比4代KB4 869450-005 9,Nike/耐克,400,GX Batch
207629700,¥410 【GX Batch】NK Zoom KOBE 6 Protro 科比六代黑红迷彩 FQ3546-001 21,Nike/耐克,410,GX Batch
207629603,"¥410 【GX Batch】Kobe 6 Protro ""Mambacita Sweet 16""GiGi 曼巴基金会 黑白货号：CW2190-002 9",Nike/耐克,410,GX Batch
207629538,¥410 【GX Batch】Kobe 6 Protro 科比六代 红黑反转青蜂侠 FV4921-600 9,Nike/耐克,410,GX Batch
207629483,¥410 【GX Batch】KOBE 6 Protro 科比六代 青蜂侠 CW2190-300 17,Nike/耐克,410,GX Batch
207628572,¥410【GX Batch】 Kobe 6 Protro “All-Star 2.0”FQ3546-100 13,Nike/耐克,410,GX Batch
207628509,¥410【GX Batch】Kobe 6 Supreme Rice 科比6湖人黑金绿 446442-301 40-50.5 14,Nike/耐克,410,GX Batch
207628319,"¥410【GX Batch】Kobe 6 Protro ""Dodgers"" PE 蓝白 道奇 CW2190-400 40-50.5 10",Nike/耐克,410,GX Batch
207628075,410Y【GX Batch】Kobe 6 Protro 暴力橙 IH1871-800 40-48.5 9,Nike/耐克,410,GX Batch
207628033,"410Y【GX Batch】Kobe 4 Protro ""Del Sol” 季后赛 AV6339-101 40-50.5 9",Nike/耐克,410,GX Batch
207629114,¥410 【GX Batch】 K Zoom KOBE 6 Protro 科比6代黑暗骑士 黑蓝 429659-016 12,Nike/耐克,410,GX Batch
207629073,¥430【GX Batch】 Undefeated x Nk Zoom Kobe IV ZK4 科比四代 五道杠联名 FQ3544-100 18,Nike/耐克,430,GX Batch
207629006,"¥430【GX Batch】Kobe 4 Protro ""Philly""蓝色 FQ3545-400 40-50.5 12",Nike/耐克,430,GX Batch
207628967,"¥430【GX Batch】Kobe 4 Protro ""Bicoastal""【40-50.5】Q3545-300 9",Nike/耐克,430,GX Batch
207628158,¥430【GX Batch】Kobe 8 What The Kobe (WTK) 橙蓝拼色鸳鸯 HM9621-900 40-50.5 10,Nike/耐克,430,GX Batch
207627941,460Y【GX Batch】Kobe Ⅷ Protro 水蜜桃 HQ3138-800 40-48.5 15,Nike/耐克,460,GX Batch
222390179,240Y 【CK  BATCH】KOBE VIII PROTRO 白金FV6325 100 10,Nike/耐克,240,CK  BATCH
222390116,240Y 【CK  BATCH】KOBE VIII PROTRO白绿FQ3549 101 10,Nike/耐克,240,CK  BATCH
222389695,240Y 【CK  BATCH】KOBE VIII ACADEMY P 深红色黑HQ3138 800 10,Nike/耐克,240,CK  BATCH
222017422,240Y 【CK  BATCH】KOBE VIII PROTRO灰白HF9550 002 10,Nike/耐克,240,CK  BATCH
220636119,240Y 【CK  BATCH】KOBE 8 SYSTEM YOTH红色639654 674 10,Nike/耐克,240,CK  BATCH
220434761,240Y 【CK  BATCH】KOBE VIII PROTRO 彩色FQ3548 001 10,Nike/耐克,240,CK  BATCH
220188430,240Y 【CK  BATCH】KОBE VIII PROTRC彩色HM9621 900 10,Nike/耐克,240,CK  BATCH
220188313,240Y 【CK  BATCH】KОBE VIII PROTRO黑黄HF9550 001 10,Nike/耐克,240,CK  BATCH
220187848,240Y 【CK  BATCH】KOBE VIII PROTRO红色HF9550 600 10,Nike/耐克,240,CK  BATCH
219841927,240Y 【CK BATCH】KОBE VIII PROTRO HF9550 400 蓝色 10,Nike/耐克,240,CK BATCH
219716650,240Y 【CK  BATCH】KOBE VIII PROTRO HF9550 100 白蓝 10,Nike/耐克,240,CK  BATCH
219356601,240Y 【CK  BATCH】KOBE VIII PROTRO TB P HM6469 401 蓝色 10,Nike/耐克,240,CK  BATCH
213188154,240Y【CK BATCH】Nike Kobe VI Protro 6 科比6代 IO3672-400 10,Nike/耐克,240,CK BATCH
212174315,240Y【CK BATCH】NIKE Zoom Kobe 6 科比六代 PE2025-108 9,Nike/耐克,240,CK BATCH
212174261,240Y【CK BATCH】NIKE Zoom Kobe 6 科比六代 PE2025-105 9,Nike/耐克,240,CK BATCH
211977249,240Y【CK BATCH】Nike Kobe VI Protro 6 科比6代 PE2025-101 9,Nike/耐克,240,CK BATCH
211968149,240Y【CK BATCH】Nike Kobe VI Protro 6 科比6代 IQ5774-300 9,Nike/耐克,240,CK BATCH
222724431,330Y 【灭世  BATCH】KOBE IX ELITE HIGH PROTRO 黑白FZ7335 001 10,Nike/耐克,330,灭世  BATCH
222017396,330Y 【灭世  BATCH】KOBE IX ELITE HIGH PROTRO白银FZ7335101 10,Nike/耐克,330,灭世  BATCH
220637154,280Y 【灭世  BATCH】KOBEIXELITE LOW EM PROTRO白蓝IH1401 100 10,Nike/耐克,280,灭世  BATCH
219863025,280Y 【灭世  BATCH】KOBE IX ELITE LOW EM PROTRO FZ7333 002 10,Nike/耐克,280,灭世  BATCH
219357014,280Y 【灭世  BATCH】STITCHES LOW EM KAY YOW P HQ4995 600 粉色 10,Nike/耐克,280,灭世  BATCH
211962609,"330Y【灭世 BATCH】Nike Kobe 8 ""SYSTEM""  灭世 HQ3138-800水蜜桃 9",Nike/耐克,330,灭世 BATCH
222963080,360Y 【BEST  BATCH】KOBE VIII PROTRO 白红HF9550-600 10,Nike/耐克,360,BEST  BATCH
222962849,360Y 【BEST  BATCH】KOBE VIII PROTRO 白紫HF9550- 100 10,Nike/耐克,360,BEST  BATCH
215883155,200Y【BEST BATCH】Nike AIR ZOOM G.T.4 EP  白红BS2293-911 10,Nike/耐克,200,BEST BATCH
212293448,"380Y【BEST BATCH】NIKE Zoom Kobe ZK5 ""Bruce Lee"" 科比五代 李小龙黑黄 CD4991-700 9",Nike/耐克,380,BEST BATCH
212293257,380Y【BEST BATCH】NIKE Zoom Kobe ZK5 科比5代 X-Ray 蓝色骨骼 HJ4303-400 9,Nike/耐克,380,BEST BATCH
212293100,380Y【BEST BATCH】NIKE Zoom Kobe ZK5 科比5代 暗黑小丑 CD4991-001 9,Nike/耐克,380,BEST BATCH
212292511,380Y【BEST BATCH】NIKE Zoom Kobe 6 Protro 科比六代 全明星2.0 白色星星 FQ3546-100 9,Nike/耐克,380,BEST BATCH
212292333,380Y【BEST BATCH】NIKE Zoom Kobe 4 科比四代 电镀银绿色 FQ3545-300 9,Nike/耐克,380,BEST BATCH
212292216,"380Y【BEST BATCH】NIKE Zoom Kobe ZK5 ""Bruce Lee"" 科比5代 李小龙黑白 CD4991-101 9",Nike/耐克,380,BEST BATCH
212291983,380Y【BEST BATCH】NIKE Zoom Kobe 4 科比四代 费城蓝色 FQ3545-400 9,Nike/耐克,380,BEST BATCH
212291825,380Y【BEST BATCH】NIKE Zoom ZK5 科比5代 小丑 CD4991-100 9,Nike/耐克,380,BEST BATCH
212291446,380Y【BEST BATCH】NIKE Zoom Kobe 6 Protro 科比六代 蓝白 CW2190-400 8,Nike/耐克,380,BEST BATCH
212290197,"380Y【BEST BATCH】NIKE Zoom Kobe 4 ""Mambacita"" 科比四代 GiGi白黑 FJ9363-100 9",Nike/耐克,380,BEST BATCH
212290085,380Y【BEST BATCH】UNDEFEATED x NK Zoom Kobe 4 Protro 科比四代联名 黑曼巴 CQ3869-001 9,Nike/耐克,380,BEST BATCH
212289977,380Y【BEST BATCH】NIKE Zoom  Kobe 科比6暴力橙  IH1871-800 9,Nike/耐克,380,BEST BATCH
212289850,380Y【BEST BATCH】NIKE Zoom Kobe 4 科比四代 奥运会白黑金 金牌 FQ3544-100 9,Nike/耐克,380,BEST BATCH
212289747,"380Y【BEST BATCH】NIKE Zoom Kobe ZK5 ""Bruce Lee"" 科比5代 塔克 CD4991-004 9",Nike/耐克,380,BEST BATCH
212289556,"380Y【BEST BATCH】NIKE Zoom Kobe 4 ""Black Mamba"" 科比四代 黑曼巴 FQ3544-00 9",Nike/耐克,380,BEST BATCH
212289357,380Y【BEST BATCH】Jalen Brunson x Nike Zoom Kobe 6 Protro Statue of Liberty PE  IQ5774-300绿色 9,Nike/耐克,380,BEST BATCH
212289214,380Y【BEST BATCH】Nike Zoom Kobe 4 Protro 科比四代 季后赛 AV6339-101 9,Nike/耐克,380,BEST BATCH
212289094,380Y【BEST BATCH】Nike  Zoom Kobe 4 Protro 科比四代 及时行乐 AV6339-001 9,Nike/耐克,380,BEST BATCH
212288887,380Y【BEST BATCH】Nike Zoom Kobe 4 Protro ”Draft Day“ 2019全明星  AV6339-100 蓝白 9,Nike/耐克,380,BEST BATCH
212171903,380Y【BEST BATCH】Caitlin Clark × Nike Zoom Kobe 6 Protro PE  IO3672-400 蓝色 9,Nike/耐克,380,BEST BATCH
219613402,200Y 【VT  BATCH】NIKE SB DUNK LOW OG OS  白色HQ8487-100 10,Nike/耐克,200,VT  BATCH
218956817,200Y 【VT BATCH】NIKE SB DUNK LOW OG QS HQ8487 300 黑绿 10,Nike/耐克,200,VT BATCH
218956792,200Y 【VT BATCH】NIKE SB DUNK LOW OG QS HQ8487 001 黑红 10,Nike/耐克,200,VT BATCH
218270115,190Y 【VT  BATCH】NIKE SB DUNK LOW HQ8487 400 黑蓝 10,Nike/耐克,190,VT  BATCH
223098356,240Y 【YC  BATCH】NIKE SB DUNK LOW PRO青空紫苑BP0508- 038 10,Nike/耐克,240,YC  BATCH
223098405,180Y 【YC  BATCH】NIKE DUNK LOW玫瑰粉IB4417-102 10,Nike/耐克,180,YC  BATCH
222963254,240Y 【YC  BATCH】NIKE DUNK LOW RETRO 海军蓝WB0620- 116 10,Nike/耐克,240,YC  BATCH
222871491,260Y 【YC  BATCH】NIKE DUNK LOW RETRO 余晖之下HF5441-100 10,Nike/耐克,260,YC  BATCH
222871268,170Y 【YC  BATCH】NIKE DUNK LOW RETRO SE 黑色IB6651 001 10,Nike/耐克,170,YC  BATCH
222725534,240Y 【YC  BATCH】NIKE SB DUNK LOW PRO 墨影疾风HF3704- 001 10,Nike/耐克,240,YC  BATCH
222724750,250Y 【YC  BATCH】NIKE DUNK LOW灰白棕IM6670 202 10,Nike/耐克,250,YC  BATCH
222635941,180Y 【YC  BATCH】NIKE DUNK LOW RETRO SE 黑武士IB6651- 001 10,Nike/耐克,180,YC  BATCH
222391785,260Y 【YC  BATCH】NIKE DUNK LOW 午马纳福IM6670- 202 10,Nike/耐克,260,YC  BATCH
222106335,190Y 【YC  BATCH】NIKE DUNK LOW 绿白IQ1118 220 10,Nike/耐克,190,YC  BATCH
221884301,240Y 【YC  BATCH】NIKE SB DUNK LOW PRO B摩卡黑HJ0367-200 10,Nike/耐克,240,YC  BATCH
221372120,200Y 【YC  BATCH】NIKE SB DUNK LOW PRO怪奇小猫HF3704-003 10,Nike/耐克,200,YC  BATCH
221371608,260Y 【YC  BATCH】NIKE DUNK LOW RETRO 怪奇小猫DD1391-103 10,Nike/耐克,260,YC  BATCH
221264999,240Y 【YC  BATCH】NIKE SB DUNK LOW PRO影子灰HF3063- 001 10,Nike/耐克,240,YC  BATCH
220934611,180Y 【YC  BATCH】NIKE DUNK LOW NEXT NATURE 银白IB7311- 001 10,Nike/耐克,180,YC  BATCH
217220752,180Y【YC BATCH】Nike SB Dunk Low IM6687-262 9,Nike/耐克,180,YC BATCH
213909401,"210Y【YC BATCH】 Nike Dunk SB Dunk Low ""Dark Smoke Grey"" 烟雾色 HF3063-002 10",Nike/耐克,210,YC BATCH
219841972,190Y 【YC  BATCH】NIKE SB DUNK LOW PRO 白色 CD2563 101 10,Nike/耐克,190,YC  BATCH
220317412,190Y 【YC  BATCH】NIKE DUNK LOW NEXT NATURE天长地久DD1873-116 10,Nike/耐克,190,YC  BATCH
220188285,250Y 【YC  BATCH】NIKE DUNK LOW RETRO黑白WB0414 026 10,Nike/耐克,250,YC  BATCH
220187532,260Y 【YC  BATCH】NIKE DUNK LOW RETRO 神佑 WB0414-026 10,Nike/耐克,260,YC  BATCH
219612159,200Y 【YC BATCH】NIKE DUNK LOW  CW1590 100 粉黑 10,Nike/耐克,200,YC BATCH
219863108,170Y 【YC  BATCH】NiKE DUNK LOW绿白IM6687 262 10,Nike/耐克,170,YC  BATCH
219861926,260Y 【YC  BATCH】NIKE SB DUNK LOW PRO影子灰BQ6817- 007 10,Nike/耐克,260,YC  BATCH
219717673,260Y 【YC  BATCH】NIKE SB DUNK LOW PRO 白黑CD2563- 101 10,Nike/耐克,260,YC  BATCH
219610878,260Y 【YC  BATCH】NIKE DUNK LOW RETRO  白玉京 WG0510- 061 10,Nike/耐克,260,YC  BATCH
219613441,200Y 【YC  BATCH】NIKE SB DUNK LOW OG  紫色 HQ8487-500 10,Nike/耐克,200,YC  BATCH
218955561,170Y 【YC  BATCH】NIKE DUNK LOW II7636 001黑灰 10,Nike/耐克,170,YC  BATCH
219357290,200Y 【YC  BATCH】NIKE SB DUNK LOW OG QS HQ8487 400 蓝色 10,Nike/耐克,200,YC  BATCH
219358160,250Y 【YC  BATCH】NIKE DUNK LOW RETRO DV0833- 112 城市废墟 10,Nike/耐克,250,YC  BATCH
218830844,260Y 【YC  BATCH】NIKE DUNK LOW  WG0716 152 幽暗骑士 10,Nike/耐克,260,YC  BATCH
218955777,180Y 【YC  BATCH】NIKE DUNK LOW IM6572 602 柔雾粉 10,Nike/耐克,180,YC  BATCH
218954358,250Y 【YC  BATCH】NIKE DUNK LOW RETRO GW0510 051 白灰 10,Nike/耐克,250,YC  BATCH
218954328,350Y 【YC  BATCH】NIKE DUNK LOW RETRO WG0716 152 黑白灰 10,Nike/耐克,350,YC  BATCH
218947862,170Y 【YC  BATCH】NIKE DUNK LOW SE  HQ7487 1006 黑白 10,Nike/耐克,170,YC  BATCH
218710832,250Y 【YC  BATCH】NIKE DUNK LOW  DD1873 113水墨蓝 10,Nike/耐克,250,YC  BATCH
217556313,220Y【YC BATCH】Nike Dunk 香芋浪漫DD1391-100 10,Nike/耐克,220,YC BATCH
217316943,220Y【YC BATCH】Nike SB Dunk Low 骐驎 WB0620-118 10,Nike/耐克,220,YC BATCH
216958764,240Y【YC BATCH】Nike Dunk LOW RETRO 所念星河蓝白BS0508-036 10,Nike/耐克,240,YC BATCH
216954964,210Y【YC BATCH】Nike Dunk Low 莓莓熊 DD1503-101 10,Nike/耐克,210,YC BATCH
216871933,"250Y【YC BATCH】Nike SB Dunk Low ""Fauna Brown"" 奶棕IH7333-200 10",Nike/耐克,250,YC BATCH
216784494,250Y【YC BATCH】Nike Dunk LOW RETRO 太阳神阿波罗FQ6965-700 10,Nike/耐克,250,YC BATCH
216534939,250Y【YC BATCH】Nike Dunk LOW RETRO 清夜扪心HF5441-100 10,Nike/耐克,250,YC BATCH
216342722,170Y【YC BATCH】Nike Dunk SB 浅灰绿IM3371-030 10,Nike/耐克,170,YC BATCH
216115863,170Y【YC BATCH】Nike Dunk SB 洞石HF5441-111 10,Nike/耐克,170,YC BATCH
216007029,250Y【YC BATCH】Nike Dunk LOW RETRO 落花粉色DD1503-103 10,Nike/耐克,250,YC BATCH
216005852,170Y【YC BATCH】Nike SB Dunk Low 黑灰 IB3079-001 10,Nike/耐克,170,YC BATCH
215879338,170Y【YC BATCH】Nike Dunk Low 棕灰色 HF5441-202 10,Nike/耐克,170,YC BATCH
215493744,220Y【YC BATCH】Nike Dunk Low 渐变熊猫DD1391-100 10,Nike/耐克,220,YC BATCH
215192465,260Y【YC BATCH】Nike Dunk LOW RETRO 淘金热HF5441-100 10,Nike/耐克,260,YC BATCH
215118512,260Y【YC BATCH】Nike Dunk Low 闹钟响了 DD1391-100 10,Nike/耐克,260,YC BATCH
215117485,260Y【YC BATCH】Nike Dunk Low 凝灰纪元 HF5441-105 10,Nike/耐克,260,YC BATCH
215109088,200Y【YC BATCH】Supreme x Nike Dunk SB Dunk Low 黑红HQ8487-001 10,Nike/耐克,200,YC BATCH
214960909,250Y【YC BATCH】Nike Dunk Low Retro  素履鎏金HF5441-102 10,Nike/耐克,250,YC BATCH
214947944,240Y【YC BATCH】Nike SB Dunk Low 榛子轻语 HJ0367-200 10,Nike/耐克,240,YC BATCH
214816913,230Y【YC BATCH】Nike Dunk SB 山居冷茶BG0512-083 10,Nike/耐克,230,YC BATCH
214726008,250Y【YC BATCH】Nike SB Dunk Low 不羁涂鸦DD1391-100 10,Nike/耐克,250,YC BATCH
214636080,230Y【YC BATCH】NIKE SB DUNK LOW  HF3063-002 雾灰蓝 10,Nike/耐克,230,YC BATCH
214555015,250Y【YC BATCH】Nike Dunk SB Low  HF3063 001灰生胶 10,Nike/耐克,250,YC BATCH
214554526,250Y【YC BATCH】Nike Dunk LOW RETRO  GB0528-110 灰蓝色 10,Nike/耐克,250,YC BATCH
213909578,250Y【YC BATCH】Supreme x Nike Dunk SB Low  HQ8487-300黄黑 10,Nike/耐克,250,YC BATCH
213734176,250Y【YC BATCH】Supreme x Nk Dunk SB Dunk Low HQ8487-100 10,Nike/耐克,250,YC BATCH
213583581,250Y【YC BATCH】NIKE DUNK LOW RETRO 情人节粉绑带  DD1391-103 10,Nike/耐克,250,YC BATCH
213308256,250Y【YC BATCH】Nike Dunk SB WB0518-091 墨之影 10,Nike/耐克,250,YC BATCH
213190804,250Y【YC BATCH】Nike Dunk  Low IB6399-001 酷灰 10,Nike/耐克,250,YC BATCH
212786601,230Y【YC BATCH】Nike Dunk SB WG0508-042极致灰 10,Nike/耐克,230,YC BATCH
212784851,250Y【YC BATCH】NIKE Dunk Low 诗行远方 GG0508-037 10,Nike/耐克,250,YC BATCH
211976560,250Y【YC BATCH】Nike Dunk Low Retro‘DIY 粉白 PC0528-105 9,Nike/耐克,250,YC BATCH
217076389,300Y【M BATCH】Supreme x Nike Dunk SB DUNK LOW  灰黄HQ8487-300 10,Nike/耐克,300,M BATCH
216544733,300Y【M BATCH】Supreme x Nike Dunk SB DUNK LOW 黑蓝HQ8487-400 10,Nike/耐克,300,M BATCH
212282400,310Y【M BATCH】Tightbooth x Nk SB Dunk 联名款 反转熊猫 FD2629-100 9,Nike/耐克,310,M BATCH
212281279,"240Y【M BATCH】Nike SB Dunk Low PRM""Medium Curry""  DD1390-100 白棕 9",Nike/耐克,240,M BATCH
208986616,"¥270 【M Batch 】NK SB Dunk Low J-Pack ""Shadow"" 影子灰 BQ6817-007 9",Nike/耐克,270,M Batch 
208985821,"¥320 【M Batch 】 Jeff Staple x NK SB Dunk Low ""Pigeon"" 联名黑白熊猫鸽子BV1310-013 9",Nike/耐克,320,M Batch 
208985612,¥310 【M Batch 】NK SB Dunk Low 芝加哥黑白红 BQ6817-600 9,Nike/耐克,310,M Batch 
208985447,¥360 【M Batch 】StrangeLove x NK SB Dunk Low 联名情人节限定白粉 CT2552-800 25,Nike/耐克,360,M Batch 
208985695,¥360 【M Batch 】 Travis Scott x NK SB Dunk Low TS联名款限量板鞋 CT5053-001 腰果花 9,Nike/耐克,360,M Batch 
208985753,¥340 【M Batch 】Ben & Jerry's x NK SB Dunk Low 联名奶牛冰淇淋 CU3244-100 9,Nike/耐克,340,M Batch 
208985540,"¥350 【M Batch 】Sean Cliver x NK SB Dunk Low ""Holiday Special"" 冰雪奇缘蓝色情人节 DC9936-100 9",Nike/耐克,350,M Batch 
208986283,¥240 【M Batch 】NK Dunk Low 黑白熊猫 DD1391-100/DD1503-101 9,Nike/耐克,240,M Batch 
208985256,¥340 M Batch Born xRaised xNike Dunk SB Low Release Date 洛杉矶联名蓝白FN7819-400 34,Nike/耐克,340,Standard
208984716,"¥360 【M Batch 】Nk SB Dunk Low ""Mummy""「木乃伊」夜光DM0774-111（36-47.5） 9",Nike/耐克,360,M Batch 
208986238,¥240【M Batch 】NK SB Dunk Low 樱花粉 DD1503-102(36-39) 9,Nike/耐克,240,M Batch 
208986533,"¥320 【M Batch 】Concepts x NK SB Dunk Low ""Orange Lobster"" 橙龙虾 FD8776-800 9",Nike/耐克,320,M Batch 
208984945,¥320 【M Batch 】Nike SB Dunk Low Jarritos 撕撕乐FD0860-001(36-47.5) 9,Nike/耐克,320,M Batch 
215899885,"260Y【TOP/S2 BATCH】Nike Dunk SB Low Pro ""J-Pack Shadow""影子灰BQ6817-007（36-46） 10",Nike/耐克,260,TOP/S2 BATCH
215898601,280Y【TOP/S2 BATCH】Supreme x Nike Dunk SB DUNK LOW   HQ8487-400黑蓝（40-47.5） 10,Nike/耐克,280,TOP/S2 BATCH
215897460,￥350【TOP/S2 】NK SB DUNK 多彩DM0807-600（40-47） 13,Nike/耐克,350,TOP/S2 
215894642,￥330【TOP/S2 】NK SB DUNK 七彩CZ2239-600（36-47.5） 13,Nike/耐克,330,TOP/S2 
215894030,￥330【TOP/S2 】NK SB DUNK OW联名白绿CT0856-100（36-47） 10,Nike/耐克,330,TOP/S2 
215893226,￥330【TOP/S2 】NK SB DUNK 白紫黑HJ0513-500（40-47.5） 10,Nike/耐克,330,TOP/S2 
215892598,￥330【TOP/S2 】NK SB DUNK 情人节限定白粉 CT2552-800((36-47.5） 10,Nike/耐克,330,TOP/S2 
215892175,"￥330【TOP/S2 】NK SB DUNK   ""Holiday Special""冰雪奇缘DC9936-100（36-47.5） 10",Nike/耐克,330,TOP/S2 
208971252,￥330【TOP/S2 】NK SB DUNK  奶牛CU3244-100（36-47.5） 10,Nike/耐克,330,TOP/S2 
213477624,280Y【TOP/S2 BATCH】Supreme x NK Dunk Low  HQ8487-001 黑红 10,Nike/耐克,280,TOP/S2 BATCH
213064457,310Y【TOP BATCH】Nike SB Dunk Low ”Nardwuar“ 联名款 苏格兰格纹 II1493-600 10,Nike/耐克,310,TOP BATCH
211965200,310Y【TOP BATCH】Bronx Girls Skate x Nike SB Dunk Low  HV1664-001 12,Nike/耐克,310,TOP BATCH
212647540,280Y【TOP/S2 BATCH】Supreme x Nike Dunk SB DUNK LOW HQ8487-300黄黑94 亚洲限定 18,Nike/耐克,280,TOP/S2 BATCH
212647507,280Y【TOP/S2 BATCH】Supreme x Nike Dunk SB DUNK LOW   HQ8487-500紫黑94 18,Nike/耐克,280,TOP/S2 BATCH
208971466,￥340【TOP/S2 】NK SB DUNK  蓝龙虾313170-342（36-47.5） 10,Nike/耐克,340,TOP/S2 
208971412,￥360【TOP/S2 】NK SB DUNK  紫龙虾BV1310-555(40-47.5) 10,Nike/耐克,360,TOP/S2 
208971359,￥310【TOP/S2 】NK SB DUNK  木乃伊DM0774-111（40-47.5） 10,Nike/耐克,310,TOP/S2 
208971183,¥310【TOP】 ow DUNK  SB 黄蓝CT0856-100(36-47） 10,Nike/耐克,310,TOP
208909094,￥280【TOP/S2 】NK SB DUNK  红灰CT0856-600（36-47） 10,Nike/耐克,280,TOP/S2 
208908969,￥310【TOP/S2 】NK SB DUNK  小女警绿FZ8319-300(36-48.5) 10,Nike/耐克,310,TOP/S2 
208969825,￥340【TOP/S2 】NK SB DUNK  绿龙虾BV1310-337（36-47.5） 10,Nike/耐克,340,TOP/S2 
208908816,￥310【TOP/S2 】NK SB DUNK   小女警 FD2631-600(36-48.5） 10,Nike/耐克,310,TOP/S2 
208970081,￥340【TOP/S2 】NK SB DUNK  灰龙虾BV1310-105(40-47.5) 10,Nike/耐克,340,TOP/S2 
208970356,￥340【TOP/S2 】NK SB DUNK  月色龙虾BV1310-402(40-47.5) 10,Nike/耐克,340,TOP/S2 
208969959,￥340【TOP/S2 】NK SB DUNK  红龙虾313170-661（40-47.5） 9,Nike/耐克,340,TOP/S2 
208970013,￥340【TOP/S2 】NK SB DUNK  黄龙虾313170-137566 10,Nike/耐克,340,TOP/S2 
208908876,￥310【TOP/S2 】NK SB DUNK  小女警蓝FZ8320-400（36-48.5） 10,Nike/耐克,310,TOP/S2 
208970670,￥330【TOP/S2 】NK SB DUNK  米白FD0860-001（36-48.5） 10,Nike/耐克,330,TOP/S2 
208969759,￥340【TOP/S2 】NK SB DUNK  橙龙虾FD8776-800(36-47.5) 10,Nike/耐克,340,TOP/S2 
208907857,￥280【TOP/S2 】NK SB DUNK   巴黎限定 308270-111 (40-47.5) 10,Nike/耐克,280,TOP/S2 
208970825,￥350【TOP/S2 】NK SB DUNK  五彩鸽子318403-141（36-47.5） 13,Nike/耐克,350,TOP/S2 
208909136,￥350【TOP/S2 】NK SB DUNK  腰果花CT5053-001（36-47.5） 10,Nike/耐克,350,TOP/S2 
208907593,￥260【TOP/S2 】NK SB DUNK   黑彩 FD8778-001(36-47.5) 10,Nike/耐克,260,TOP/S2 
208907999,￥280【TOP/S2 】NK SB DUNK  钻石304292-402（40-47） 10,Nike/耐克,280,TOP/S2 
208969908,￥340【TOP/S2 】NK SB DUNK  白龙虾FD8776-100(36-47.5) 10,Nike/耐克,340,TOP/S2 
208908111,￥280【TOP/S2 】NK SB DUNK  伦敦限定308269-111(40-47) 10,Nike/耐克,280,TOP/S2 
208907947,￥280【TOP/S2 】NK SB DUNK  鸽子DX5549-400(36-48.5) 9,Nike/耐克,280,TOP/S2 
208908787,￥290【TOP/S2 】NK SB DUNK  白蓝HF6061-400（36-48） 10,Nike/耐克,290,TOP/S2 
208907906,"300Y【TOP/S2 】Dunk Low "" Shenron "" 黑人月 HF3058-300（40-47） 10",Nike/耐克,300,TOP/S2 
222017613,210Y 【SS  BATCH】NIKE DUNK LOW 白绿IQ1118 220 10,Nike/耐克,210,SS  BATCH
214548997,200Y【K13 BATCH】Nike Dunk Low RETRO  HF5441-105云影灰踪 10,Nike/耐克,200,K13 BATCH
208973707,150Y 【BD Batch】Air Metal Max 40-45 黑白 CJ2618-001 10,Nike/耐克,150,BD Batch
208973632,150Y 【BD Batch】Air Metal Max 40-45 黑色 CJ2618-002 10,Nike/耐克,150,BD Batch
208973388,150Y 【BD Batch】Air Metal Max 40-45 白绿 CJ2618-300 10,Nike/耐克,150,BD Batch
208973110,150Y 【BD Batch】Air Metal Max 40-45 白红 CN0051-600 10,Nike/耐克,150,BD Batch
208972792,150Y 【BD Batch】Air Metal Max 40-45 湖水绿 CJ2618-301 10,Nike/耐克,150,BD Batch
208978795,115Y【BD Batch】 Air Max Portal（36-46）绿色 10,Nike/耐克,115,BD Batch
208978509,115Y【BD Batch】 Air Max Portal（36-46）棕色 10,Nike/耐克,115,BD Batch
208978425,115Y【BD Batch】 Air Max Portal（36-46）黑白 10,Nike/耐克,115,BD Batch
208978324,115Y【BD Batch】 Air Max Portal（36-46）粉色 10,Nike/耐克,115,BD Batch
